SYMBOL,Company Name,Company Code,Quarter,Result Date,Price on Result Date,High in next 90 days,Low in next 90 days,Change
ACC,acc,ACC06,Mar 2019 - Jun 2019,18-07-2019,1567.1,1675.75,1422.9,-0.09201710165273425
ACC,acc,ACC06,Mar 2018 - Jun 2018,23-07-2018,1310.8,1662.1,1310.8,0.2680042722001831
ACC,acc,ACC06,Dec 2017 - Mar 2018,18-04-2018,1573.5,1587.15,1266.85,-0.1948840165236734
ACCELYA,accelyakalesolutions,KAL,Jun 2022 - Sep 2022,19-10-2022,1205.3,1707.3,1180.2,0.4164938189662325
ACCELYA,accelyakalesolutions,KAL,Mar 2022 - Jun 2022,,1070.8,1483.65,1032.5,0.3855528576765037
ACCELYA,accelyakalesolutions,KAL,Dec 2021 - Mar 2022,03-05-2022,990.05,1034.95,842.8,-0.14872986212817535
ACCELYA,accelyakalesolutions,KAL,Sep 2021 - Dec 2021,27-01-2022,1039.65,1093.85,885.05,-0.14870389073245815
ACCELYA,accelyakalesolutions,KAL,Mar 2021 - Jun 2021,,1329.45,1405.25,1159.45,-0.12787242844785437
ACCELYA,accelyakalesolutions,KAL,Sep 2020 - Dec 2020,29-01-2021,920.35,993.85,839.2,-0.08817297767153798
ACCELYA,accelyakalesolutions,KAL,Jun 2019 - Sep 2019,23-10-2019,841.15,1194.7,841.15,0.420317422576235
ACCELYA,accelyakalesolutions,KAL,Jun 2018 - Sep 2018,30-10-2018,969.45,998.65,912.0,-0.05926040538449641
ACCURACY,accuracyshipping,AS26,Sep 2021 - Dec 2021,13-02-2021,55.05,66.15,49.9,0.20163487738419636
ACCURACY,accuracyshipping,AS26,Jun 2021 - Sep 2021,13-11-2021,197.25,218.2,182.55,0.10621039290240805
ACCURACY,accuracyshipping,AS26,Mar 2021 - Jun 2021,10-08-2021,103.8,182.05,103.25,0.7538535645472063
ACE,actionconstructionequipment,ACE3,Dec 2021 - Mar 2022,23-05-2022,195.2,246.35,187.45,0.26203893442622955
ACE,actionconstructionequipment,ACE3,Sep 2021 - Dec 2021,,211.45,244.9,177.3,-0.16150390163159128
ACE,actionconstructionequipment,ACE3,Jun 2021 - Sep 2021,08-11-2021,258.15,262.45,203.85,-0.21034282393956996
ACE,actionconstructionequipment,ACE3,Dec 2020 - Mar 2021,,225.6,278.2,194.55,0.23315602836879432
ACE,actionconstructionequipment,ACE3,Sep 2020 - Dec 2020,04-02-2020,74.35,83.15,31.6,-0.5749831876260928
ACE,actionconstructionequipment,ACE3,Jun 2020 - Sep 2020,,74.7,161.3,74.7,1.1593038821954484
ACE,actionconstructionequipment,ACE3,Sep 2018 - Dec 2018,,79.0,116.5,71.75,0.47468354430379744
ADANIENT,adanienterprises,AE13,Jun 2020 - Sep 2020,04-11-2020,351.85,546.75,351.85,0.55392923120648
ADANIENT,adanienterprises,AE13,Sep 2019 - Dec 2019,07-02-2019,123.95,151.65,116.95,0.22347720855183545
ADANIENT,adanienterprises,AE13,Dec 2018 - Mar 2019,,150.5,156.1,124.7,-0.1714285714285714
ADANIGREEN,adanigreenenergylimited,ADANI54145,Jun 2019 - Sep 2019,13-11-2019,96.0,232.15,94.05,1.4182291666666667
ADANIGREEN,adanigreenenergylimited,ADANI54145,Sep 2018 - Dec 2018,,32.4,45.0,30.25,0.38888888888888895
ADANIPORTS,adaniportsspecialeconomiczone,MPS,Sep 2021 - Dec 2021,09-02-2021,581.95,835.55,576.85,0.43577626943895503
ADANIPORTS,adaniportsspecialeconomiczone,MPS,Jun 2020 - Sep 2020,03-11-2020,353.65,558.6,353.65,0.5795277817050758
ADANIPOWER,adanipower,AP11,Sep 2021 - Dec 2021,04-02-2021,53.25,104.35,52.1,0.9596244131455398
ADANIPOWER,adanipower,AP11,Mar 2021 - Jun 2021,,84.95,124.85,73.6,0.46968805179517353
ADANIPOWER,adanipower,AP11,Jun 2020 - Sep 2020,05-11-2020,36.4,59.6,36.05,0.6373626373626374
ADANIPOWER,adanipower,AP11,Dec 2018 - Mar 2019,29-05-2019,48.35,67.15,46.7,0.3888314374353672
ADANIPOWER,adanipower,AP11,Jun 2018 - Sep 2018,31-10-2018,46.1,57.85,40.05,0.254880694143167
ADANITRANS,adanitransmission,AT22,Mar 2019 - Jun 2019,08-08-2019,213.65,284.5,210.75,0.3316171308214369
AWL,adaniwilmar,AW,Sep 2021 - Dec 2021,,381.0,841.0,314.3,1.2073490813648293
ADFFOODS,adffoodsindustries,AF30,Jun 2022 - Sep 2022,08-11-2022,743.7,836.6,705.8,0.12491596073685622
ADFFOODS,adffoodsindustries,AF30,Dec 2020 - Mar 2021,,904.2,964.85,735.85,-0.18618668436186686
ADFFOODS,adffoodsindustries,AF30,Sep 2020 - Dec 2020,07-02-2020,314.45,314.45,125.25,-0.6016854825886468
ADFFOODS,adffoodsindustries,AF30,Dec 2019 - Mar 2020,11-05-2020,196.95,378.9,196.95,0.9238385376999239
ADFFOODS,adffoodsindustries,AF30,Mar 2019 - Jun 2019,10-08-2019,248.95,312.25,245.6,0.2542679252862021
ADFFOODS,adffoodsindustries,AF30,Jun 2018 - Sep 2018,02-11-2018,211.15,280.15,211.15,0.3267819085957848
ABFRL,adityabirlafashionretail,PFR,Sep 2021 - Dec 2021,08-02-2021,164.4,220.85,162.25,0.3433698296836982
ABFRL,adityabirlafashionretail,PFR,Jun 2021 - Sep 2021,03-11-2021,285.15,314.3,254.25,-0.1083640189374013
ABFRL,adityabirlafashionretail,PFR,Sep 2020 - Dec 2020,06-02-2020,254.35,278.25,107.1,-0.5789266758403775
ABFRL,adityabirlafashionretail,PFR,Jun 2020 - Sep 2020,06-11-2020,153.1,180.55,150.1,0.17929457870672774
ABFRL,adityabirlafashionretail,PFR,Sep 2018 - Dec 2018,02-02-2018,156.55,162.65,135.8,-0.1325455126157777
ABFRL,adityabirlafashionretail,PFR,Jun 2018 - Sep 2018,02-11-2018,193.15,215.2,180.75,0.1141599792907066
ADORWELD,adorwelding,AW01,Sep 2020 - Dec 2020,14-02-2020,330.45,330.45,161.65,-0.5108185807232561
ADORWELD,adorwelding,AW01,Dec 2018 - Mar 2019,,347.85,347.85,279.9,-0.19534282018111265
ADORWELD,adorwelding,AW01,Jun 2018 - Sep 2018,01-11-2018,381.0,412.5,322.0,-0.15485564304461943
ADVENZYMES,advancedenzymetechnologies,AET,Jun 2022 - Sep 2022,11-11-2022,284.6,285.1,271.1,-0.04743499648629655
ADVENZYMES,advancedenzymetechnologies,AET,Mar 2021 - Jun 2021,07-08-2021,411.9,412.9,364.15,-0.11592619567856277
ADVENZYMES,advancedenzymetechnologies,AET,Sep 2020 - Dec 2020,06-02-2020,174.8,177.25,99.5,-0.4307780320366133
ADVENZYMES,advancedenzymetechnologies,AET,Mar 2020 - Jun 2020,12-08-2020,208.8,378.9,199.0,0.8146551724137929
ADVENZYMES,advancedenzymetechnologies,AET,Sep 2019 - Dec 2019,09-02-2019,165.25,195.1,148.6,0.18063540090771554
ADVENZYMES,advancedenzymetechnologies,AET,Dec 2018 - Mar 2019,24-05-2019,200.85,222.65,148.95,-0.25840179238237493
ADVENZYMES,advancedenzymetechnologies,AET,Dec 2017 - Mar 2018,19-05-2018,226.2,239.5,201.85,-0.10764809902740935
AEGISCHEM,aegislogistics,AL9,Jun 2020 - Sep 2020,29-10-2020,215.85,284.1,202.3,0.31619179986101476
AEGISCHEM,aegislogistics,AL9,Sep 2019 - Dec 2019,31-01-2020,206.6,255.8,115.55,-0.4407066795740561
AFFLE,affleindia,AI82,Jun 2022 - Sep 2022,07-11-2022,1153.25,1286.95,1153.25,0.11593323216995452
AFFLE,affleindia,AI82,Sep 2020 - Dec 2020,03-02-2020,1754.4,2268.45,946.55,-0.4604708162334702
AFFLE,affleindia,AI82,Sep 2019 - Dec 2019,,1990.45,2268.45,946.55,-0.5244542691351203
AFFLE,affleindia,AI82,Jun 2019 - Sep 2019,09-11-2019,1395.75,1796.7,1341.2,0.28726491133799037
ARVINDFASN,arvindfashionslimited,ARVIN54248,Jun 2022 - Sep 2022,14-11-2022,356.6,365.3,325.2,-0.08805384183959628
ARVINDFASN,arvindfashionslimited,ARVIN54248,Sep 2021 - Dec 2021,03-02-2021,145.25,174.25,124.0,0.19965576592082615
ARVINDFASN,arvindfashionslimited,ARVIN54248,Jun 2021 - Sep 2021,13-11-2021,336.55,337.65,264.05,-0.21542118555935225
ARVINDFASN,arvindfashionslimited,ARVIN54248,Sep 2020 - Dec 2020,11-02-2020,381.85,396.7,131.75,-0.6549692287547466
ARVINDFASN,arvindfashionslimited,ARVIN54248,Jun 2019 - Sep 2019,23-10-2019,459.75,460.0,312.6,-0.32006525285481235
AGARIND,agarwalindustrialcorporation,AIC03,Sep 2021 - Dec 2021,13-02-2021,143.3,205.0,135.05,0.4305652477320306
AGARIND,agarwalindustrialcorporation,AIC03,Sep 2020 - Dec 2020,14-02-2020,81.7,82.8,44.45,-0.4559363525091799
AGARIND,agarwalindustrialcorporation,AIC03,Dec 2019 - Mar 2020,30-06-2020,70.4,119.2,70.4,0.6931818181818181
AGARIND,agarwalindustrialcorporation,AIC03,Dec 2018 - Mar 2019,30-05-2019,158.6,161.15,100.75,-0.3647540983606557
ATFL,agrotechfoods,ATF,Jun 2022 - Sep 2022,19-10-2022,728.6,829.6,728.6,0.13862201482294811
ATFL,agrotechfoods,ATF,Jun 2019 - Sep 2019,23-10-2019,537.1,723.7,537.1,0.34742133680878795
ATFL,agrotechfoods,ATF,Sep 2018 - Dec 2018,22-01-2019,588.25,609.8,548.75,-0.0671483212919677
ATFL,agrotechfoods,ATF,Jun 2018 - Sep 2018,24-10-2018,512.45,613.5,490.05,0.19718996975314654
AGSTRA,agstransacttechnologies,ATT,Mar 2022 - Jun 2022,05-08-2022,84.85,90.8,78.95,0.07012374779021807
AHLUCONT,ahluwaliacontractsindia,ACI12,Dec 2020 - Mar 2021,26-06-2021,331.5,411.75,331.5,0.2420814479638009
AHLUCONT,ahluwaliacontractsindia,ACI12,Jun 2020 - Sep 2020,13-11-2020,230.05,315.25,230.05,0.3703542708106933
AHLUCONT,ahluwaliacontractsindia,ACI12,Jun 2018 - Sep 2018,14-11-2018,316.55,343.15,263.25,-0.16837782340862426
AIAENG,aiaengineering,AIE01,Dec 2021 - Mar 2022,25-05-2022,1875.45,2640.65,1875.45,0.40800874456797037
AIAENG,aiaengineering,AIE01,Jun 2018 - Sep 2018,31-10-2018,1712.9,1752.0,1546.0,-0.09743709498511302
AIAENG,aiaengineering,AIE01,Dec 2017 - Mar 2018,16-05-2018,1510.25,1788.0,1480.15,0.1839099486839927
AIRAN,airan,A09,Jun 2022 - Sep 2022,14-11-2022,17.3,18.35,16.7,0.06069364161849715
AIRAN,airan,A09,Dec 2021 - Mar 2022,21-05-2022,19.3,23.6,18.65,0.22279792746113994
AIRAN,airan,A09,Sep 2021 - Dec 2021,28-01-2022,24.4,24.85,17.6,-0.27868852459016386
AIRAN,airan,A09,Jun 2021 - Sep 2021,,20.55,25.85,19.0,0.25790754257907544
AIRAN,airan,A09,Dec 2020 - Mar 2021,26-06-2021,32.7,32.7,20.0,-0.3883792048929664
AIRAN,airan,A09,Sep 2020 - Dec 2020,13-02-2020,12.8,12.8,9.45,-0.2617187500000001
AIRAN,airan,A09,Jun 2020 - Sep 2020,12-11-2020,14.05,20.15,13.65,0.4341637010676155
AIRAN,airan,A09,Dec 2018 - Mar 2019,29-05-2019,30.85,31.0,16.4,-0.4683954619124798
AIRAN,airan,A09,Jun 2018 - Sep 2018,12-11-2018,68.0,68.0,52.3,-0.2308823529411765
AJANTPHARM,ajantapharma,AP22,Jun 2020 - Sep 2020,03-11-2020,1609.05,1820.3,1523.6,0.1312886485814611
AJANTPHARM,ajantapharma,AP22,Jun 2019 - Sep 2019,05-11-2019,1002.3,1195.6,949.45,0.19285643021051577
AJANTPHARM,ajantapharma,AP22,Mar 2019 - Jun 2019,31-07-2019,881.85,1077.95,881.85,0.22237341951579068
AJANTPHARM,ajantapharma,AP22,Dec 2018 - Mar 2019,30-04-2019,990.4,1072.9,883.5,-0.10793618739903067
AJANTPHARM,ajantapharma,AP22,Jun 2018 - Sep 2018,31-10-2018,1058.35,1187.55,1020.5,0.12207681768791048
AJMERA,ajmerarealtyinfraindia,ARI03,Dec 2018 - Mar 2019,17-05-2019,156.45,185.45,110.55,-0.29338446788111217
AKASH,akashinfraprojects,AI76,Dec 2021 - Mar 2022,21-05-2022,45.4,62.2,23.7,-0.4779735682819383
AKASH,akashinfraprojects,AI76,Dec 2020 - Mar 2021,30-06-2021,219.7,242.6,149.75,-0.3183887118798361
AKG,akgexim,AE20,Jun 2022 - Sep 2022,10-11-2022,57.45,63.5,56.5,0.10530896431679716
AKG,akgexim,AE20,Jun 2021 - Sep 2021,30-10-2021,40.2,61.3,34.95,0.524875621890547
AKSHOPTFBR,akshoptifibre,AO03,Dec 2021 - Mar 2022,,8.65,13.7,8.65,0.583815028901734
AKSHOPTFBR,akshoptifibre,AO03,Sep 2021 - Dec 2021,10-02-2021,6.9,7.25,5.35,-0.22463768115942037
AKSHOPTFBR,akshoptifibre,AO03,Mar 2021 - Jun 2021,06-08-2021,10.35,10.35,8.15,-0.2125603864734299
AKSHOPTFBR,akshoptifibre,AO03,Jun 2020 - Sep 2020,12-11-2020,6.15,8.9,6.15,0.44715447154471544
AKSHOPTFBR,akshoptifibre,AO03,Mar 2019 - Jun 2019,08-08-2019,8.8,9.1,5.6,-0.3636363636363637
AKSHOPTFBR,akshoptifibre,AO03,Jun 2018 - Sep 2018,23-10-2018,26.3,28.85,22.85,-0.13117870722433456
AKZOINDIA,akzonobelindia,ICI,Sep 2021 - Dec 2021,09-02-2021,2264.15,2427.95,2142.3,0.07234503014376244
AKZOINDIA,akzonobelindia,ICI,Sep 2020 - Dec 2020,06-02-2020,2032.3,2478.25,1881.7,0.21943118634059935
AKZOINDIA,akzonobelindia,ICI,Jun 2020 - Sep 2020,09-11-2020,1998.45,2480.6,1978.6,0.24126197803297547
AKZOINDIA,akzonobelindia,ICI,Sep 2019 - Dec 2019,01-02-2019,1729.55,1834.95,1634.45,0.060940707120349276
AKZOINDIA,akzonobelindia,ICI,Sep 2018 - Dec 2018,01-02-2018,1836.25,1939.9,1750.15,0.056446562287270304
ALANKIT,alankit,EGJ,Mar 2022 - Jun 2022,,11.35,13.8,11.05,0.2158590308370045
ALANKIT,alankit,EGJ,Sep 2021 - Dec 2021,13-02-2021,16.9,17.7,13.6,-0.19526627218934905
ALANKIT,alankit,EGJ,Mar 2021 - Jun 2021,14-08-2021,15.55,19.0,14.6,0.2218649517684887
ALANKIT,alankit,EGJ,Sep 2018 - Dec 2018,10-02-2018,61.3,61.3,31.2,-0.49102773246329523
ALCHEM,alchemist,A12,Sep 2018 - Dec 2018,14-02-2018,12.9,12.9,7.75,-0.39922480620155043
ALEMBICLTD,alembic,A08,Jun 2022 - Sep 2022,14-11-2022,73.05,76.15,70.9,0.04243668720054769
ALEMBICLTD,alembic,A08,Jun 2020 - Sep 2020,,88.75,109.45,88.75,0.23323943661971835
ALEMBICLTD,alembic,A08,Dec 2018 - Mar 2019,15-05-2019,40.45,45.05,39.9,0.11372064276885029
ALEMBICLTD,alembic,A08,Mar 2018 - Jun 2018,,43.55,54.05,39.4,0.24110218140068887
APLLTD,alembicpharmaceuticals,AP35,Jun 2022 - Sep 2022,11-11-2022,639.3,646.3,594.6,-0.06992022524636311
APLLTD,alembicpharmaceuticals,AP35,Jun 2020 - Sep 2020,22-10-2020,1012.1,1126.7,938.3,0.11322991799229327
APLLTD,alembicpharmaceuticals,AP35,Mar 2020 - Jun 2020,22-07-2020,1000.15,1086.75,911.25,-0.08888666699994999
APLLTD,alembicpharmaceuticals,AP35,Jun 2019 - Sep 2019,24-10-2019,542.9,601.65,539.65,0.10821514090992816
APLLTD,alembicpharmaceuticals,AP35,Jun 2018 - Sep 2018,22-10-2018,582.35,621.1,550.3,0.066540740104748
ALICON,aliconcastalloy,EC06,Jun 2022 - Sep 2022,14-11-2022,915.1,1071.6,915.1,0.1710195607037481
ALICON,aliconcastalloy,EC06,Dec 2021 - Mar 2022,16-05-2022,677.0,790.65,595.1,0.1678729689807976
ALICON,aliconcastalloy,EC06,Sep 2021 - Dec 2021,,792.85,821.05,654.9,-0.17399255849151798
ALICON,aliconcastalloy,EC06,Jun 2021 - Sep 2021,11-11-2021,783.7,976.55,736.8,0.24607630470843422
ALICON,aliconcastalloy,EC06,Dec 2020 - Mar 2021,30-04-2021,464.35,825.1,464.35,0.7768924302788844
ALICON,aliconcastalloy,EC06,Sep 2020 - Dec 2020,29-01-2021,410.7,506.5,402.0,0.2332602873143414
ALICON,aliconcastalloy,EC06,Jun 2020 - Sep 2020,26-10-2020,329.05,440.25,298.7,0.33794256192068073
ALICON,aliconcastalloy,EC06,Dec 2018 - Mar 2019,19-04-2019,585.25,640.25,511.9,-0.12533105510465617
ALICON,aliconcastalloy,EC06,Jun 2018 - Sep 2018,02-11-2018,632.4,666.4,544.9,-0.1383617963314358
ALICON,aliconcastalloy,EC06,Dec 2017 - Mar 2018,30-04-2018,637.7,659.55,557.25,-0.12615649992159328
ALKEM,alkemlaboratories,AL05,Jun 2022 - Sep 2022,11-11-2022,3173.45,3173.45,3068.35,-0.033118530306133674
ALKEM,alkemlaboratories,AL05,Jun 2021 - Sep 2021,12-11-2021,3550.2,3736.55,3283.3,-0.07517886316263862
ALKEM,alkemlaboratories,AL05,Mar 2021 - Jun 2021,06-08-2021,3472.05,4003.1,3472.05,0.15294998631932136
ALKEM,alkemlaboratories,AL05,Jun 2019 - Sep 2019,11-11-2019,1972.0,2502.5,1972.0,0.26901622718052737
ALKEM,alkemlaboratories,AL05,Jun 2018 - Sep 2018,02-11-2018,1908.9,1975.45,1852.35,0.03486301011053484
ALKEM,alkemlaboratories,AL05,Mar 2018 - Jun 2018,10-08-2018,2059.8,2201.25,1880.75,-0.08692591513739206
ALKYLAMINE,alkylamineschemicals,AAC,Sep 2019 - Dec 2019,,1547.6,1921.9,1083.9,-0.2996252261566295
ALKYLAMINE,alkylamineschemicals,AAC,Mar 2019 - Jun 2019,06-08-2019,809.2,924.45,707.55,0.14242461690558575
ALKYLAMINE,alkylamineschemicals,AAC,Jun 2018 - Sep 2018,,786.5,836.55,705.2,-0.1033693579148124
ALLCARGO,allcargologistics,AGL02,Sep 2021 - Dec 2021,11-02-2021,132.5,135.85,122.2,-0.07773584905660375
ALLCARGO,allcargologistics,AGL02,Jun 2021 - Sep 2021,01-11-2021,273.95,407.4,273.95,0.48713268844679686
ALLCARGO,allcargologistics,AGL02,Mar 2021 - Jun 2021,13-08-2021,213.7,375.0,199.1,0.7547964436125411
ALLCARGO,allcargologistics,AGL02,Jun 2020 - Sep 2020,06-11-2020,118.35,140.9,118.35,0.19053654414871155
ALLCARGO,allcargologistics,AGL02,Jun 2018 - Sep 2018,05-11-2018,102.8,113.6,102.65,0.10505836575875484
ALLCARGO,allcargologistics,AGL02,Mar 2018 - Jun 2018,10-08-2018,118.05,122.7,92.45,-0.21685726387124096
ADSL,allieddigitalservices,ADS01,Jun 2022 - Sep 2022,08-11-2022,108.95,112.75,100.9,-0.0738871041762276
ADSL,allieddigitalservices,ADS01,Dec 2021 - Mar 2022,,124.25,142.25,103.05,-0.1706237424547284
ADSL,allieddigitalservices,ADS01,Jun 2021 - Sep 2021,,121.2,168.8,104.05,0.3927392739273928
ADSL,allieddigitalservices,ADS01,Mar 2021 - Jun 2021,30-07-2021,70.5,92.0,57.9,0.3049645390070922
ADSL,allieddigitalservices,ADS01,Mar 2018 - Jun 2018,30-07-2018,15.65,16.2,12.3,-0.21405750798722042
ALLSEC,allsectechnologies,ALL01,Jun 2022 - Sep 2022,28-10-2022,523.8,540.6,454.75,-0.13182512409316524
ALLSEC,allsectechnologies,ALL01,Dec 2021 - Mar 2022,,427.45,544.5,421.7,0.27383319686513047
ALLSEC,allsectechnologies,ALL01,Jun 2021 - Sep 2021,28-10-2021,477.7,725.05,453.75,0.5177935943060498
ALLSEC,allsectechnologies,ALL01,Dec 2020 - Mar 2021,,387.85,546.1,384.25,0.4080185638777878
ALLSEC,allsectechnologies,ALL01,Sep 2020 - Dec 2020,20-01-2021,287.5,375.15,256.65,0.3048695652173912
ALLSEC,allsectechnologies,ALL01,Jun 2020 - Sep 2020,22-10-2020,264.95,303.85,230.2,0.14682015474617865
ALMONDZ,almondzglobalsecurities,AGS,Jun 2021 - Sep 2021,10-11-2021,135.95,135.95,105.5,-0.22397940419271783
ALMONDZ,almondzglobalsecurities,AGS,Jun 2020 - Sep 2020,12-11-2020,12.5,21.55,12.5,0.7240000000000001
ALMONDZ,almondzglobalsecurities,AGS,Sep 2019 - Dec 2019,11-02-2019,21.2,24.5,18.0,0.15566037735849061
ALOKINDS,alokindustries,AI54,Sep 2021 - Dec 2021,18-01-2022,32.05,32.55,21.9,-0.31669266770670823
ALOKINDS,alokindustries,AI54,Jun 2021 - Sep 2021,18-10-2021,26.7,30.05,21.2,-0.20599250936329588
ALOKINDS,alokindustries,AI54,Jun 2020 - Sep 2020,,24.55,25.75,20.8,-0.15274949083503053
ALPA,alpalaboratories,AL11,Mar 2021 - Jun 2021,14-08-2021,54.05,57.7,49.75,-0.07955596669750227
ALPA,alpalaboratories,AL11,Sep 2019 - Dec 2019,09-02-2019,24.2,28.6,21.1,0.1818181818181819
ALPSINDUS,alpsindustries,AI12,Mar 2021 - Jun 2021,13-08-2021,2.55,4.1,1.9,0.6078431372549019
ALPSINDUS,alpsindustries,AI12,Jun 2020 - Sep 2020,12-11-2020,1.05,2.75,0.95,1.6190476190476188
ALPSINDUS,alpsindustries,AI12,Jun 2018 - Sep 2018,14-11-2018,2.75,3.65,2.75,0.3272727272727272
ALPSINDUS,alpsindustries,AI12,Mar 2018 - Jun 2018,13-08-2018,3.4,3.5,2.4,-0.29411764705882354
AMARAJABAT,amararajabatteries,ARB,Jun 2022 - Sep 2022,03-11-2022,519.75,653.1,519.75,0.2565656565656566
AMARAJABAT,amararajabatteries,ARB,Jun 2020 - Sep 2020,27-10-2020,786.75,1013.75,743.05,0.28852875754687
AMARAJABAT,amararajabatteries,ARB,Mar 2019 - Jun 2019,20-07-2019,610.65,737.2,602.8,0.20723818881519704
AMBER,amberenterprisesindialimited,AEI01,Sep 2021 - Dec 2021,29-01-2022,3190.2,3888.05,3144.45,0.21874804087518038
AMBER,amberenterprisesindialimited,AEI01,Dec 2020 - Mar 2021,22-05-2021,3005.3,3052.05,2713.8,-0.09699530828868998
AMBER,amberenterprisesindialimited,AEI01,Sep 2020 - Dec 2020,30-01-2021,2579.75,3553.05,2579.75,0.3772846206027717
AMBER,amberenterprisesindialimited,AEI01,Jun 2020 - Sep 2020,,2243.2,2905.9,2165.25,0.29542617689015704
